file_name,folder,contrast,dissimilarity,homogeneity,energy,correlation
..\HAM10000_images_part_1\ISIC_0024400.jpg,HAM10000_images_part_1,57.50447928195513,4.584741416652106,0.27685090225001,0.031227443773704337,0.9755236270526857
..\HAM10000_images_part_1\ISIC_0024401.jpg,HAM10000_images_part_1,26.35552146322398,3.848383206110654,0.2557948666175878,0.05892164333990785,0.9947917817339345
..\HAM10000_images_part_1\ISIC_0024402.jpg,HAM10000_images_part_1,13.843753938139903,2.599389839805598,0.3524693426638687,0.051103269837047396,0.9831911458749737
..\HAM10000_images_part_1\ISIC_0024403.jpg,HAM10000_images_part_1,63.659267720803335,4.19958698589871,0.27519876700998247,0.03290907750769059,0.979533813020278
..\HAM10000_images_part_1\ISIC_0024404.jpg,HAM10000_images_part_1,24.6451873575484,3.6680522680917917,0.26500693318731483,0.06456566262170363,0.9856496353147929
..\HAM10000_images_part_1\ISIC_0024405.jpg,HAM10000_images_part_1,14.738517962689613,2.686590240622104,0.3403512153699816,0.07481097416955275,0.9950597818445884
..\HAM10000_images_part_1\ISIC_0024406.jpg,HAM10000_images_part_1,22.86106687959269,2.918154054497328,0.3384017448209742,0.06920999125053086,0.9882873496277018
..\HAM10000_images_part_1\ISIC_0024407.jpg,HAM10000_images_part_1,32.78339459087756,4.18267735159523,0.23413672708236316,0.0514718730682271,0.9887659011057192
..\HAM10000_images_part_1\ISIC_0024408.jpg,HAM10000_images_part_1,30.997249000127646,3.5557328720349286,0.2909345012933939,0.04094705171396447,0.9828673915682277
..\HAM10000_images_part_1\ISIC_0024409.jpg,HAM10000_images_part_1,19.71398018856388,3.1491029257084824,0.3000986532447109,0.03267685330754716,0.9936977925619819
..\HAM10000_images_part_1\ISIC_0024410.jpg,HAM10000_images_part_1,46.134433114933366,3.8737524467488713,0.2802174829540566,0.04296936980245984,0.9862887139308981
..\HAM10000_images_part_1\ISIC_0024411.jpg,HAM10000_images_part_1,55.524178017866944,3.769433202723009,0.3067271150793418,0.042003218977518166,0.9266218664381272
..\HAM10000_images_part_1\ISIC_0024412.jpg,HAM10000_images_part_1,32.476262676823815,3.0193047747441795,0.3649112972252426,0.04113370269114801,0.985001761015361
..\HAM10000_images_part_1\ISIC_0024413.jpg,HAM10000_images_part_1,29.141473127178465,3.7601251152109896,0.27074935294058566,0.054309475921287514,0.993647022328657
..\HAM10000_images_part_1\ISIC_0024414.jpg,HAM10000_images_part_1,24.790319105008386,3.205740095572964,0.30962620344478264,0.05216724460070088,0.9954122443750566
..\HAM10000_images_part_1\ISIC_0024415.jpg,HAM10000_images_part_1,62.74070722661584,5.474247982077692,0.19415945466955215,0.030925201101500027,0.989490422116267
..\HAM10000_images_part_1\ISIC_0024416.jpg,HAM10000_images_part_1,22.631623019207545,3.0715382743201047,0.3206772724616653,0.04030297251905842,0.9880587629764859
..\HAM10000_images_part_1\ISIC_0024417.jpg,HAM10000_images_part_1,40.60991742816431,4.3986550441447605,0.2422697486904652,0.052625399785641055,0.9830084868075042
..\HAM10000_images_part_1\ISIC_0024418.jpg,HAM10000_images_part_1,15.01341326373371,2.1475130088752223,0.4474338041860152,0.08166236894392852,0.9911869742919426
..\HAM10000_images_part_1\ISIC_0024419.jpg,HAM10000_images_part_1,20.293942176683146,3.2814906396621595,0.29501356855415334,0.05931480427568557,0.9919400392913083
..\HAM10000_images_part_1\ISIC_0024420.jpg,HAM10000_images_part_1,111.7479144657288,4.76342317776596,0.33284476918946987,0.039820104825564306,0.944115412457152
..\HAM10000_images_part_1\ISIC_0024421.jpg,HAM10000_images_part_1,346.68004441174537,10.765293673382887,0.15915723648781524,0.024018947557068966,0.8942516437295205
..\HAM10000_images_part_1\ISIC_0024422.jpg,HAM10000_images_part_1,26.146930842730953,2.959023481249578,0.377052600965749,0.06307272599974673,0.9873781996920843
..\HAM10000_images_part_1\ISIC_0024423.jpg,HAM10000_images_part_1,21.36891331454841,3.371335717803201,0.2867611855038692,0.06515093880198669,0.9941483362818051
..\HAM10000_images_part_1\ISIC_0024424.jpg,HAM10000_images_part_1,52.180555194068745,4.062979505973616,0.2805192270704959,0.03563031168344183,0.9387953195261175
..\HAM10000_images_part_1\ISIC_0024425.jpg,HAM10000_images_part_1,17.902964364842997,2.7436921285537763,0.34855788566046275,0.04624899963411716,0.9855383752867753
..\HAM10000_images_part_1\ISIC_0024426.jpg,HAM10000_images_part_1,58.11098197410183,3.642950554500014,0.37116035577489503,0.040283926652402824,0.9748009382979563
..\HAM10000_images_part_1\ISIC_0024427.jpg,HAM10000_images_part_1,40.00527137739671,4.551385571473366,0.2306861429010514,0.05078199195559671,0.9912699501146849
..\HAM10000_images_part_1\ISIC_0024428.jpg,HAM10000_images_part_1,46.68951041267739,5.180670595098072,0.19395281910280915,0.04040160311984817,0.9829568384474311
..\HAM10000_images_part_1\ISIC_0024429.jpg,HAM10000_images_part_1,33.573040037445885,4.22318872314205,0.23286160056308833,0.025050889482246246,0.9951908927130685
..\HAM10000_images_part_1\ISIC_0024430.jpg,HAM10000_images_part_1,69.4106015929585,4.355900637518028,0.31105713119470674,0.05475550300221578,0.9804022445321804
..\HAM10000_images_part_1\ISIC_0024431.jpg,HAM10000_images_part_1,34.95301784938931,3.1656761310094055,0.3362798979329706,0.03698827954981278,0.9885109037598235
..\HAM10000_images_part_1\ISIC_0024432.jpg,HAM10000_images_part_1,25.01292795847983,2.391521477580178,0.4622607083862208,0.03751600170414498,0.9953307431734868
..\HAM10000_images_part_1\ISIC_0024433.jpg,HAM10000_images_part_1,44.24045512782377,5.059675195378423,0.19979998786140846,0.050735288766818876,0.9778847046678061
..\HAM10000_images_part_1\ISIC_0024434.jpg,HAM10000_images_part_1,22.984084423267515,3.568741945558856,0.28131763973270635,0.0824935201858264,0.9928405273179477
..\HAM10000_images_part_1\ISIC_0024435.jpg,HAM10000_images_part_1,29.352631220722145,3.6968458401551043,0.2833838209533781,0.04157603514956974,0.973891481913743
..\HAM10000_images_part_1\ISIC_0024436.jpg,HAM10000_images_part_1,11.682213094165437,1.5865983642621393,0.5014615863279304,0.07025081513730767,0.9917581866085958
..\HAM10000_images_part_1\ISIC_0024437.jpg,HAM10000_images_part_1,13.40407859300269,2.530082239267872,0.36033286165040934,0.08050281973324726,0.9885380123131177
..\HAM10000_images_part_1\ISIC_0024438.jpg,HAM10000_images_part_1,26.888734308376705,3.6670262845276644,0.2734065036058182,0.044749946016370265,0.9920484007023282
..\HAM10000_images_part_1\ISIC_0024439.jpg,HAM10000_images_part_1,31.795287843634465,3.823406320606109,0.2729702137484693,0.03396086558742063,0.9837249264590037
..\HAM10000_images_part_1\ISIC_0024440.jpg,HAM10000_images_part_1,28.190412449149143,3.8771100745736833,0.25682269260180424,0.05005898613888708,0.9891754777017182
..\HAM10000_images_part_1\ISIC_0024441.jpg,HAM10000_images_part_1,19.249003831862805,2.8580411688994154,0.38402146810582083,0.0830202999773608,0.9969346136684081
..\HAM10000_images_part_1\ISIC_0024442.jpg,HAM10000_images_part_1,32.3754446070102,4.019053365358994,0.25989912899100376,0.05802657380468458,0.9911316604949967
..\HAM10000_images_part_1\ISIC_0024443.jpg,HAM10000_images_part_1,14.457198085235676,2.4180988162238544,0.37882776901071585,0.03985914387546103,0.9911657880914936
..\HAM10000_images_part_1\ISIC_0024444.jpg,HAM10000_images_part_1,35.43499503213926,4.109858035891708,0.25939937843599264,0.044134350895461895,0.9913398574707287
..\HAM10000_images_part_1\ISIC_0024445.jpg,HAM10000_images_part_1,40.25573982342509,3.654531598382854,0.31419031267727476,0.05054736058705616,0.9838574942186276
..\HAM10000_images_part_1\ISIC_0024446.jpg,HAM10000_images_part_1,36.57085747858242,3.9408506671392836,0.2657140006842116,0.03979245617672077,0.9750992136822186
..\HAM10000_images_part_1\ISIC_0024447.jpg,HAM10000_images_part_1,23.2555277747826,2.9980159758551643,0.32897871057753947,0.04895988515537604,0.9896642769146026
..\HAM10000_images_part_1\ISIC_0024448.jpg,HAM10000_images_part_1,21.53333316446738,3.115754238483755,0.32976761403955634,0.053276649648867025,0.9813889657879034
..\HAM10000_images_part_1\ISIC_0024449.jpg,HAM10000_images_part_1,39.1675543567622,4.460182754789284,0.22168112144158864,0.022604752188916645,0.985553836299782
..\HAM10000_images_part_1\ISIC_0024450.jpg,HAM10000_images_part_1,37.76325416463716,3.185880884332915,0.34045848720389427,0.042803874735988054,0.9839138071886515
..\HAM10000_images_part_1\ISIC_0024451.jpg,HAM10000_images_part_1,53.26633769358646,4.698335980965551,0.24051312390790142,0.03404085548308036,0.9917361733622436
..\HAM10000_images_part_1\ISIC_0024452.jpg,HAM10000_images_part_1,21.834974988731943,1.9854004173209578,0.46705818594962745,0.08410150583842471,0.9739264474701992
..\HAM10000_images_part_1\ISIC_0024453.jpg,HAM10000_images_part_1,50.06555237395577,4.131234428183738,0.30135847143663336,0.03487811106891969,0.9750101630230921
..\HAM10000_images_part_1\ISIC_0024454.jpg,HAM10000_images_part_1,17.77250823105324,2.398474061673357,0.39302973176837996,0.0484924580826151,0.9832250831605265
..\HAM10000_images_part_1\ISIC_0024455.jpg,HAM10000_images_part_1,33.64752100960976,4.233729904951707,0.24968078582472258,0.0799475601955355,0.9766249785519093
..\HAM10000_images_part_1\ISIC_0024456.jpg,HAM10000_images_part_1,39.522846018213144,4.307801038933567,0.24553932999428585,0.06186292853696664,0.9814660582623498
..\HAM10000_images_part_1\ISIC_0024457.jpg,HAM10000_images_part_1,85.26180128536424,4.748711870894287,0.31027495330237503,0.026516990610215365,0.9816019304187114
..\HAM10000_images_part_1\ISIC_0024458.jpg,HAM10000_images_part_1,42.979681512101145,4.418733223916459,0.2295395172078394,0.02377397351326645,0.9900561192703268
..\HAM10000_images_part_1\ISIC_0024459.jpg,HAM10000_images_part_1,40.58395481735831,3.7104551051017545,0.2785003742402575,0.02832989694606,0.9912278152752431
..\HAM10000_images_part_1\ISIC_0024460.jpg,HAM10000_images_part_1,80.31187463360737,5.2080093394748905,0.23860546500835975,0.054024092248973324,0.9640764892415998
..\HAM10000_images_part_1\ISIC_0024461.jpg,HAM10000_images_part_1,55.162164514994274,3.7234565295661044,0.3239494510843935,0.06763052471226007,0.9518367723982553
..\HAM10000_images_part_1\ISIC_0024462.jpg,HAM10000_images_part_1,53.05835857285444,4.9913110860962275,0.2063721889867918,0.026378579712755576,0.9922834583292225
..\HAM10000_images_part_1\ISIC_0024463.jpg,HAM10000_images_part_1,20.98452421579065,3.0391270843842273,0.3309511900241726,0.046794484699167346,0.9851737554727175
..\HAM10000_images_part_1\ISIC_0024464.jpg,HAM10000_images_part_1,27.442640049261342,3.40862594136313,0.30761275830531914,0.04483147925944925,0.9965348215764478
..\HAM10000_images_part_1\ISIC_0024465.jpg,HAM10000_images_part_1,61.65309026602944,5.522940132320671,0.18747333432522995,0.037098018940973004,0.9738836820054471
..\HAM10000_images_part_1\ISIC_0024466.jpg,HAM10000_images_part_1,76.64463147820402,4.007541941241673,0.3417236184316101,0.05082634099974679,0.9618879837956354
..\HAM10000_images_part_1\ISIC_0024467.jpg,HAM10000_images_part_1,174.84662572003,6.166167856784321,0.25401121276185723,0.05215865378694922,0.9600684247531462
..\HAM10000_images_part_1\ISIC_0024468.jpg,HAM10000_images_part_1,30.411375671900583,3.9369568072912084,0.2629158448511679,0.039138468604112464,0.9776967926570386
..\HAM10000_images_part_1\ISIC_0024469.jpg,HAM10000_images_part_1,30.350462995841042,4.0080776707983565,0.26231172673624553,0.05976654991840087,0.9913849064422958
..\HAM10000_images_part_1\ISIC_0024470.jpg,HAM10000_images_part_1,46.032407309117445,4.946636611109253,0.21966772474937135,0.03429061820422368,0.9864304671521301
..\HAM10000_images_part_1\ISIC_0024471.jpg,HAM10000_images_part_1,34.941409171393865,3.284672071616514,0.3436039101417593,0.05213811467371235,0.9850661462645585
..\HAM10000_images_part_1\ISIC_0024472.jpg,HAM10000_images_part_1,29.378439950751037,3.0319957027488282,0.3334608262388163,0.04625372817581352,0.9689753063752957
..\HAM10000_images_part_1\ISIC_0024473.jpg,HAM10000_images_part_1,176.05486807850997,7.592026303118411,0.1752503521890742,0.02787512720531403,0.911379191385711
..\HAM10000_images_part_1\ISIC_0024474.jpg,HAM10000_images_part_1,32.93014935393021,3.7628679305069594,0.27973466119776,0.031692867676998644,0.9933933773004737
